customer_ID,risk_score,State,Region,Number_Of_Dependents,marital_status,Gender,Age,Age Group,Fund,Total_Asset,No of qtns,GENERAL_SAVING_ASSET,HOME_OWNERSHIP_ASSET,FAMILY_PLANNING_ASSET,RETIREMENT_ASSET,UNKNOWN_ASSET
7952,3.37,Florida,South,0,Divorced,Male,66,55+,Second Chance Retirees,2087308.24,7,596215.15,508614.5,499708.72,400447.42,82322.45
7953,2.82,California,West,0,Married,Male,66,55+,Pre-Retirees,8751526.37,7,1459281.91,136644.14,3722381.02,2786298.28,646921.02
7957,1.73,Florida,South,0,Married,Male,66,55+,Pre-Retirees,2273988.91,7,307099.1,779853.36,276307.57,262586.69,648142.19
7958,3.17,Massachusetts,Northeast,0,Single,Male,66,55+,Second Chance Retirees,4276143.05,6,1142319.48,157625.68,154823.01,2162507.82,658867.06
7959,2.52,Maryland,Northeast,0,Married,Male,66,55+,Pre-Retirees,4206593.65,7,1257135.36,1018541.97,458705.89,670934.78,801275.65
7962,3.2,Oregon,West,0,Single,Male,67,55+,Second Chance Retirees,4186522.81,6,1148908.36,553046.64,554584.49,1490880.64,439102.68
7963,2.88,Illinois,Midwest,0,Married,Male,67,55+,Pre-Retirees,6694341.76,8,266696.85,893880.5,2538468.69,1815047.27,1180248.45
7965,2.67,Kentucky,South,0,Married,Male,67,55+,Pre-Retirees,10606722.18,7,294803.06,1115219.29,3441458.97,4570152.04,1185088.82
7969,2.36,Florida,South,0,Married,Female,67,55+,Pre-Retirees,10208325.25,6,916041.11,1783739.13,3733440.42,3074354.15,700750.44
7972,2.36,Massachusetts,Northeast,0,Married,Female,67,55+,Pre-Retirees,3644209.12,6,1227244.64,397621.6,573571.63,631072.17,814699.08
7973,2.36,Maryland,Northeast,0,Married,Female,67,55+,Pre-Retirees,10520355.63,6,2908296.14,705970.32,1406937.73,4978639.41,520512.03
7974,2.36,Indiana,Midwest,0,Married,Female,67,55+,Pre-Retirees,9753751.43,6,425964.61,678855.72,1338475.32,7224667.26,85788.52
7975,2.36,Wisconsin,Midwest,0,Married,Female,67,55+,Pre-Retirees,9400867.83,6,1280912.26,1493650.64,2678072.72,3421554.74,526677.47
7976,2.36,Massachusetts,Northeast,0,Married,Female,67,55+,Pre-Retirees,7094196.16,6,925699.88,959279.26,2840026.36,791363.29,1577827.37
7977,2.36,Oregon,West,0,Married,Female,67,55+,Pre-Retirees,5610747.35,6,809306.78,365855.63,708279.81,2164467.05,1562838.08
7978,2.36,Maryland,Northeast,0,Married,Female,67,55+,Pre-Retirees,7656550.76,6,533303.22,49475.84,2334921.08,4317018.45,421832.17
7979,2.36,Connecticut,Northeast,0,Married,Female,67,55+,Pre-Retirees,6126342.38,6,707945.47,1108738.61,1673825.77,1722717.73,913114.8
7980,2.36,Colorado,West,0,Married,Female,67,55+,Pre-Retirees,16709972.19,6,1649928.01,1663611.39,4629294.63,7164565.57,1602572.59
7981,2.36,Oklahoma,South,0,Married,Female,67,55+,Pre-Retirees,14981077.06,6,3648070.86,1571751.42,4487415.94,4255917.87,1017920.97
7984,2.95,Illinois,Midwest,0,Single,Male,67,55+,Second Chance Retirees,6915379.26,8,1591286.49,27388.39,1225579.4,3503387.35,567737.63
7985,3.07,Massachusetts,Northeast,0,Divorced,Male,67,55+,Second Chance Retirees,2312485.65,7,242382.09,386805.48,28301.21,1156799.9,498196.97
7986,2.11,Pennsylvania,Northeast,0,Married,Male,67,55+,Pre-Retirees,4363775.77,7,35671.08,105188.8,38355.41,3496604.47,687956.01
7987,3,Massachusetts,Northeast,0,Single,Male,67,55+,Second Chance Retirees,6684178.18,7,845110.47,793239.31,1970068.09,2597747.82,478012.49
7988,3.15,Texas,South,0,Single,Male,67,55+,Second Chance Retirees,5731293.2,7,1382971.26,757919.54,144827.65,2646396.98,799177.77
7989,3.81,Tennessee,South,5,Divorced,Male,67,55+,Second Chance Retirees,1880754.15,8,475311.72,288979.65,44937.52,676938.08,394587.18
7991,3.5,Massachusetts,Northeast,5,Divorced,Male,67,55+,Second Chance Retirees,2492121.12,6,849082.21,378769.25,340799.47,678320.66,245149.53
7993,2.6,California,West,5,Married,Male,67,55+,Pre-Retirees,4465449.34,7,561683.12,297668.84,244828.4,2798578.6,562690.38
7994,3.14,Virginia,South,5,Divorced,Male,67,55+,Second Chance Retirees,3820024.06,7,957618.06,103580.83,1144234.42,1381841.14,232749.61
7995,3.5,Oregon,West,5,Divorced,Male,67,55+,Second Chance Retirees,4397542.4,6,671053.03,503933.51,1104735.84,1675717.68,442102.34
7996,2.52,Virginia,South,5,Married,Male,67,55+,Pre-Retirees,8868331.94,7,811714.43,656777.47,2815755.7,3721767.63,862316.71
7997,3.82,Florida,South,5,Single,Male,67,55+,Second Chance Retirees,5741043.24,7,1557836.65,111589.36,642244.08,2819352.56,610020.59
7998,2.47,Florida,South,5,Married,Male,67,55+,Pre-Retirees,2737856.65,7,451415.08,217779.49,921309.29,1081691.02,65661.77
7999,2.47,Ohio,Midwest,5,Married,Male,67,55+,Pre-Retirees,6915314.52,7,824817.43,396788.62,3276796.35,1430971.28,985940.84
8002,3.33,Texas,South,5,Single,Male,67,55+,Second Chance Retirees,4535662.63,7,1556565.94,123161.69,741071.64,1928451.28,186412.08
8003,2.62,Kentucky,South,5,Married,Male,67,55+,Pre-Retirees,4554944.4,7,120281.49,195577.82,2220776.06,1863872.52,154436.51
8004,2.07,Texas,South,1,Married,Male,67,55+,Pre-Retirees,6829334.79,7,1037706.01,197560.02,1875497.64,2992858.75,725712.37
8006,2.92,Illinois,Midwest,1,Married,Male,67,55+,Pre-Retirees,6578695.46,7,1274707.95,603662.47,2134432.68,1428084.4,1137807.96
8007,1.67,Florida,South,1,Married,Male,67,55+,Pre-Retirees,4827551.79,6,384658.31,1094588.73,2085828.45,1142650.83,119825.47
8008,2.5,Florida,South,1,Married,Male,67,55+,Pre-Retirees,7736955.17,8,1311525.45,959438.19,2125099.27,2988243.15,352649.11
8013,2.36,Pennsylvania,Northeast,1,Married,Female,67,55+,Pre-Retirees,14977173.93,6,846516.53,1361318.03,3766989.84,7146332.29,1856017.24
8014,2.36,Florida,South,1,Married,Female,67,55+,Pre-Retirees,15685181.56,6,3717488.74,178866.79,3945507.88,7011766.2,831551.95
8015,2.36,Maryland,Northeast,4,Married,Female,67,55+,Pre-Retirees,13217711.28,6,2793809.12,1681437.89,3844275.55,3536571.92,1361616.8
8016,2.36,Maine,Northeast,4,Married,Female,67,55+,Pre-Retirees,11012293.09,6,1671833.4,605236.13,2451003.8,6279566.34,4653.42
8017,2.36,Massachusetts,Northeast,4,Married,Female,67,55+,Pre-Retirees,10297862.08,6,688196.25,1075473.92,1511703.65,6245158.98,777329.28
8019,2.36,Maine,Northeast,4,Married,Female,67,55+,Pre-Retirees,6086102.63,6,1158917.76,861480.55,1943172.5,329108.83,1793422.99
8020,2.36,Pennsylvania,Northeast,4,Married,Female,67,55+,Pre-Retirees,8723860.9,6,1850814.95,9948,1642582.84,4336783.03,883732.08
8021,2.36,Connecticut,Northeast,4,Married,Female,67,55+,Pre-Retirees,10570052.57,6,2288765.98,758964.59,4907442.2,2546537.01,68342.79
8025,2.36,Maine,Northeast,4,Married,Female,67,55+,Pre-Retirees,7401429.17,6,1285952.8,1152072.98,1589734.6,2050701.87,1322966.92
8026,2.36,Nevada,West,4,Married,Female,67,55+,Pre-Retirees,10128338.63,6,1418390.81,842470.95,557120.12,7106475.17,203881.58
8027,4,Wisconsin,Midwest,4,Single,Female,67,55+,Second Chance Retirees,5921749.09,5,2559577.08,696715.91,1630474.47,687541.05,347440.58
8028,2.36,Georgia,South,4,Married,Female,67,55+,Pre-Retirees,9776106.86,6,3371276.94,653173.93,1323633.36,2979789.7,1448232.93
8030,2.8,Delaware,Northeast,4,Married,Male,67,55+,Pre-Retirees,7367899.97,7,2083154.61,1183127.71,2634199.78,519245.88,948171.99
8033,3.61,Virginia,South,4,Single,Male,67,55+,Second Chance Retirees,5480290.2,8,877286.03,860482.02,37565.42,3575753.63,129203.1
8034,3.21,Iowa,Midwest,4,Divorced,Male,67,55+,Second Chance Retirees,1521973.12,6,481433.78,23555.95,754884.62,73388.43,188710.34
8036,1.79,Connecticut,Northeast,4,Married,Male,67,55+,Pre-Retirees,5605458.14,6,2119645.13,168584.21,1952591.1,395534.13,969103.57
8037,2.8,Illinois,Midwest,4,Married,Male,67,55+,Pre-Retirees,6248467.93,6,2297649.62,350805.69,38548.97,3283755.57,277708.08
8038,2.32,Nevada,West,4,Married,Male,67,55+,Pre-Retirees,9907755.43,7,2452236.38,1237486.47,1954357.89,3600279.32,663395.37
8040,3.11,California,West,4,Divorced,Male,67,55+,Second Chance Retirees,2965723.91,7,614116.05,287883.18,241880.81,1649503.23,172340.64
8045,2.67,Texas,South,1,Married,Male,67,55+,Pre-Retirees,5116145.42,7,2229218.78,556506.29,1528298.18,708586.94,93535.23
8046,3.39,Minnesota,Midwest,1,Single,Male,67,55+,Second Chance Retirees,5926220.71,8,1726550.65,511724.58,2373154.8,899316.29,415474.39
8047,2.38,Delaware,Northeast,1,Married,Male,67,55+,Pre-Retirees,4862952.94,7,2098507.26,803312.27,104959.67,1738390.12,117783.62
8049,2.25,Kentucky,South,4,Married,Male,67,55+,Pre-Retirees,5740331.51,6,1437674.04,637300.81,1086259.08,2511448.24,67649.34
8051,2.9,Maryland,Northeast,0,Married,Male,67,55+,Pre-Retirees,5772718.97,6,1241317.96,765252.63,575564.37,2369783.27,820800.74
8052,3.05,California,West,0,Divorced,Male,67,55+,Second Chance Retirees,3146433.72,7,439032.15,514643.22,807689.06,1158963.1,226106.19
8053,2.28,Florida,South,0,Married,Male,67,55+,Pre-Retirees,4851610.97,6,2381980.97,188033.66,672108.28,821300.31,788187.75
8054,3.11,Arizona,West,0,Single,,67,55+,Second Chance Retirees,8246053.76,5,1993532.11,655801.73,225121.57,4556354.87,815243.48
8056,3.7,Florida,South,0,Single,,67,55+,Second Chance Retirees,8035649.04,6,1275269.35,563743.79,964271.06,4623059.38,609305.46
8057,2.36,Minnesota,Midwest,0,Married,,67,55+,Pre-Retirees,8390213.83,6,499102.34,149557.51,502870.68,5784351.46,1454331.84
8058,3.11,Texas,South,4,Single,,67,55+,Second Chance Retirees,8257667.66,5,1174426.58,675598.72,1844547.12,3416281.6,1146813.64
8059,2.2,Maine,Northeast,3,Married,Male,67,55+,Pre-Retirees,8352009.37,8,1244764.44,316266.16,3413419.4,2240713.61,1136845.76
8060,2.54,California,West,3,Married,Male,67,55+,Pre-Retirees,7269729.55,7,1492935.48,1187941.37,3573931.8,895095.55,119825.35
8065,2.36,Nevada,West,1,Married,Female,67,55+,Pre-Retirees,8476273.54,6,3028159.18,726971.73,4372523.81,225877.77,122741.05
8067,2.36,Florida,South,1,Married,Female,67,55+,Pre-Retirees,12876861.07,6,2172204.4,1333618.98,4777718.21,4580005.25,13314.23
8068,2.36,Massachusetts,Northeast,1,Married,Female,67,55+,Pre-Retirees,12721303.29,6,3475214.87,1026656.47,105610,6288671,1825150.95
8069,2.36,Pennsylvania,Northeast,1,Married,Female,67,55+,Pre-Retirees,15436728.6,6,3247447.88,348931.07,4166163.33,6396620.26,1277566.06
8071,2.36,Massachusetts,Northeast,1,Married,Female,67,55+,Pre-Retirees,12056337.27,6,3642484.44,102684.07,2027132.83,4918234.46,1365801.47
8072,2.36,Florida,South,1,Married,Female,67,55+,Pre-Retirees,5372933.53,6,836181.96,227192.85,2779421.3,11994.28,1518143.14
8076,3.5,California,West,1,Divorced,Male,67,55+,Second Chance Retirees,3352167.41,8,948710.78,138292.54,1274164.32,984500.19,6499.58
8077,3.29,Virginia,South,1,Single,Male,67,55+,Second Chance Retirees,6330840.7,7,1472615.54,457595.14,884283.85,3492102.18,24243.99
8078,2.25,Virginia,South,1,Married,Male,67,55+,Pre-Retirees,5516787.37,6,188206.39,1186174.58,1375869.83,2495691.49,270845.08
8079,2.69,Florida,South,1,Married,Male,67,55+,Pre-Retirees,4891234.75,8,319053.95,1015422.1,339153.24,2711206.62,506398.84
8080,3.27,California,West,1,Divorced,Male,67,55+,Second Chance Retirees,4090672.2,7,869581.44,176445.88,626957.14,1938566.24,479121.5
8081,2.96,Colorado,West,3,Divorced,Male,67,55+,Second Chance Retirees,1249101.15,7,560786.72,51744.16,134003.84,82092.4,420474.03
8082,3.4,Wisconsin,Midwest,3,Divorced,Male,67,55+,Second Chance Retirees,2306044.78,7,478648.56,251022.36,512765.45,707054.19,356554.22
8083,2.96,Wyoming,West,3,Divorced,Male,67,55+,Second Chance Retirees,1902395.04,7,736791.95,201772.53,218170.21,380517.49,365142.86
8086,4,Louisiana,South,3,Divorced,Male,67,55+,Second Chance Retirees,2344123.29,7,862019.29,378474.1,850664.72,158471.46,94493.72
8087,3.33,Florida,South,3,Single,Male,67,55+,Second Chance Retirees,5666229.59,7,784811.1,853066.09,656271.16,2515682.33,856398.91
8088,3.89,Nevada,West,3,Divorced,Male,67,55+,Second Chance Retirees,2382111.72,8,899858.23,423849.19,365707.99,269311.95,423384.36
8089,3.42,Maryland,Northeast,3,Single,Male,67,55+,Second Chance Retirees,4035162.08,8,811311.7,624900.65,584711.52,1907567.25,106670.96
8090,3.27,Kentucky,South,3,Single,Male,67,55+,Second Chance Retirees,5919409.92,7,710303.63,785363.06,2074701.75,1490929.32,858112.16
8094,2.36,Arizona,West,3,Married,,67,55+,Pre-Retirees,9285482.07,6,1289549.35,1437308.34,3144928.64,2170982.74,1242713
8095,2.36,Montana,West,3,Married,,67,55+,Pre-Retirees,9657312.29,6,1281824.23,1159167.83,4600755.43,2061873.22,553691.58
8098,2.61,Pennsylvania,Northeast,2,Married,Male,67,55+,Pre-Retirees,5023334.28,8,144647.44,870939.01,2941949.46,1019848.13,45950.24
8102,2.36,Oregon,West,2,Married,Female,67,55+,Pre-Retirees,9716594.28,6,3435763.97,1569484.05,2845770.97,1515906.66,349668.63
8103,2.36,California,West,2,Married,Female,67,55+,Pre-Retirees,9255466.39,6,3414887.42,455358.01,4651336.87,256205.66,477678.43
8104,2.36,California,West,2,Married,Female,67,55+,Pre-Retirees,8529280.53,6,2527854.45,661375.73,1777147.82,2342187.99,1220714.54
8105,2.36,Massachusetts,Northeast,2,Married,Female,67,55+,Pre-Retirees,10031495.94,6,2334188.19,1843986.27,514805.8,4002620.54,1335895.14
8106,2.07,Florida,South,2,Married,Male,67,55+,Pre-Retirees,5888686.5,7,2101749.56,1220676.66,233764.13,1439249.01,893247.14
8107,2.93,Colorado,West,2,Married,Male,67,55+,Pre-Retirees,6289933.22,7,532019.9,38690.87,736701.26,3815721.56,1166799.63
8108,3.79,Pennsylvania,Northeast,2,Divorced,Male,67,55+,Second Chance Retirees,3792629.32,6,308377.06,437485.05,1390054.07,1568521.14,88192
8109,3.23,Florida,South,2,Divorced,Male,67,55+,Second Chance Retirees,2275918.63,8,692915.7,7615.19,987596.38,310014.85,277776.51
8111,2.63,Kentucky,South,2,Married,Male,67,55+,Pre-Retirees,6291825.57,6,95189.7,938738.99,1576557.96,3099027.61,582311.31
8112,3.11,Connecticut,Northeast,2,Single,Male,67,55+,Second Chance Retirees,5269801.59,8,653625.65,727681.22,2113420.98,1616127.18,158946.56
8113,2.23,Oregon,West,2,Married,Male,67,55+,Pre-Retirees,5351628.8,7,373869.85,318389.26,1189781.05,2446169.86,1023418.78
8115,3.5,California,West,2,Single,Male,67,55+,Second Chance Retirees,4650329.65,6,619834.74,571476.39,2255805.12,491380.16,711833.24
8117,3.33,Montana,West,2,Divorced,Male,67,55+,Second Chance Retirees,3036958.7,7,920653.86,123240.99,329623.63,1507169.87,156270.35
8118,3.15,California,West,2,Single,Male,67,55+,Second Chance Retirees,5128023.03,7,362502.5,479600.97,485862.9,3429523.09,370533.57
8119,2.73,Colorado,West,2,Married,Male,67,55+,Pre-Retirees,3835772.06,7,599166.3,1029660.03,799025.76,1118624.83,289295.14
8121,2.73,Massachusetts,Northeast,1,Married,Male,67,55+,Pre-Retirees,4960626.41,7,956353.63,61282.92,1716448.41,1392330.7,834210.75
8123,2,California,West,1,Married,Male,67,55+,Pre-Retirees,5303332.07,5,1242457.63,775861.13,1570.61,2675340.6,608102.1
8124,2.5,Florida,South,1,Married,Male,67,55+,Pre-Retirees,4103453.19,6,1258874.82,227271.28,1491448.98,308753.2,817104.91
8127,2.36,Kentucky,South,1,Married,Female,67,55+,Pre-Retirees,8123224.45,6,435610.28,1528584.41,3584308.67,2295802.08,278919.01
8129,2.36,California,West,1,Married,Female,67,55+,Pre-Retirees,7311847.79,6,2977853.67,1057129.63,635800.28,1741232.56,899831.65
8130,2.36,Connecticut,Northeast,1,Married,Female,67,55+,Pre-Retirees,14534731.6,6,3000779.68,309949.1,3611813.59,6985006.33,627182.9
8132,2.36,Oregon,West,0,Married,Female,67,55+,Pre-Retirees,10785872.26,6,1286789.96,253716.09,3322051.57,5869627.55,53687.09
8133,2.36,Colorado,West,0,Married,Female,67,55+,Pre-Retirees,9630974.05,6,2782253.26,808680.97,4254313.19,1161567.76,624158.87
8135,2.36,Maryland,Northeast,0,Married,Female,67,55+,Pre-Retirees,4792249.05,6,1155025.87,528504.16,89198.93,2856973.02,162547.07
8137,2.36,Connecticut,Northeast,0,Married,Female,67,55+,Pre-Retirees,11754822.82,6,987519.31,296595.37,4418859.74,4334246.09,1717602.31
8138,2.36,Florida,South,0,Married,Female,67,55+,Pre-Retirees,7869807.7,6,1265498.96,1157360.63,496944.12,3551508.98,1398495.01
8139,2.36,Florida,South,0,Married,Female,67,55+,Pre-Retirees,4360985.55,6,247035.11,456238.6,2027899.41,50141.89,1579670.54
8140,3,Washington,West,0,Single,Male,67,55+,Second Chance Retirees,4939510.68,8,1486388.22,88059.25,2167195.59,711004.32,486863.3
8141,2.92,Connecticut,Northeast,0,Married,Male,67,55+,Pre-Retirees,6865569.23,6,563447.29,1219549.84,1220544.37,3251856.69,610171.04
8145,2.38,Maryland,Northeast,0,Married,Male,67,55+,Pre-Retirees,4873784.96,7,189565.21,482930.45,1655929.27,1634575.99,910784.04
8147,2.15,Virginia,South,0,Married,Male,67,55+,Pre-Retirees,5611521.05,7,1416759.55,476793.91,2854101.74,793137.45,70728.4
8148,3.27,Delaware,Northeast,0,Divorced,Male,67,55+,Second Chance Retirees,3222674.63,7,3482.34,497437.51,356543.46,2016419.6,348791.72
8149,3,Maryland,Northeast,0,Single,Male,67,55+,Second Chance Retirees,7514819.3,8,1188861.34,79986.91,2786400.86,2714292.92,745277.27
8151,3.76,Pennsylvania,Northeast,0,Single,Male,67,55+,Second Chance Retirees,4347326.04,7,625668.45,288582.56,198311.35,2381982.6,852781.08
8152,2.63,California,West,1,Married,Male,67,55+,Pre-Retirees,6286119.34,6,156557.36,735458.63,1354187.95,3124806.3,915109.1
8153,2.86,Virginia,South,1,Married,Male,67,55+,Pre-Retirees,10403375.68,5,1060205.2,836979.94,2712782.22,4732823.35,1060584.97
8154,3.1,Oregon,West,1,Divorced,Male,67,55+,Second Chance Retirees,2546767.76,7,177337.89,127229.8,1113503.2,1098777.47,29919.4
8155,3.17,Oregon,West,1,Single,Male,67,55+,Second Chance Retirees,5521865.46,8,1801380.86,782130.87,1887838.06,462445.78,588069.89
8158,3.14,Montana,West,1,Divorced,Male,67,55+,Second Chance Retirees,2450304.21,5,686940.9,315919.24,619319.06,807797.12,20327.89
8159,3.17,Tennessee,South,1,Single,Male,67,55+,Second Chance Retirees,5384870.9,8,1113050.02,694566.66,2132245.25,973979.51,471029.46
8160,3.05,Georgia,South,1,Single,Male,67,55+,Second Chance Retirees,5014957.14,7,442523.76,798617.38,2576909.46,1181511.68,15394.86
8162,3,Massachusetts,Northeast,1,Divorced,Male,67,55+,Second Chance Retirees,2998913.9,8,908636.46,167194.72,1198881.84,630194.03,94006.85
8163,3.43,Kansas,Midwest,1,Divorced,Male,67,55+,Second Chance Retirees,2992532.09,8,53427.09,277014.87,1172546.39,1083330.14,406213.6
8164,3.23,Colorado,West,1,Divorced,Male,67,55+,Second Chance Retirees,2144414.68,8,740082.82,32696.82,553467.1,365968.3,452199.64
8165,3.2,Minnesota,Midwest,1,Single,Male,67,55+,Second Chance Retirees,7201932.85,7,1855798.03,21862.81,1526093.24,3127198.09,670980.68
8166,2.9,Maryland,Northeast,1,Married,Male,67,55+,Pre-Retirees,10843130.07,8,2243563.05,567889.67,2611702.83,4346135.04,1073839.48
8167,3.1,Illinois,Midwest,1,Single,,67,55+,Second Chance Retirees,4383025.33,6,1082292.82,653060.77,1042506.15,1486002.96,119162.63
8173,3.15,Illinois,Midwest,0,Single,Male,67,55+,Second Chance Retirees,6794101.36,7,1407533.59,488455.91,2429981.7,2091451.94,376678.22
8174,2.36,Virginia,South,0,Married,Female,67,55+,Pre-Retirees,14333312.08,6,3558147.84,1303578.06,4232895.45,4500727.55,737963.18
8175,2.36,California,West,0,Married,Female,67,55+,Pre-Retirees,12911046.78,6,172515.66,555453.29,4371270.32,6746056.76,1065750.75
8178,2.36,Florida,South,0,Married,Female,67,55+,Pre-Retirees,15809586.63,6,1834674.57,1548376.5,5244062.99,5524242.05,1658230.52
8179,2.36,Oregon,West,0,Married,Female,67,55+,Pre-Retirees,12510974.92,6,2075612.57,1377807.54,5425318.83,2208491.25,1423744.73
8181,2.36,Ohio,Midwest,0,Married,Female,67,55+,Pre-Retirees,10308365.69,6,2585893.94,566276.07,4585202.86,1861989.29,709003.53
8182,2.36,California,West,0,Married,Female,67,55+,Pre-Retirees,9096680.73,6,1000197.24,444465.03,4846499.05,1454461.63,1351057.78
8183,2.36,Minnesota,Midwest,0,Married,Female,67,55+,Pre-Retirees,6570164.19,6,470273.73,825260.34,4275483.26,987009.75,12137.11
8184,2.36,Nevada,West,0,Married,Female,67,55+,Pre-Retirees,14382437.09,6,441755.68,1156755.04,5311312.34,6107075.02,1365539.01
8185,2.36,California,West,0,Married,Female,67,55+,Pre-Retirees,11845653.58,6,1284307.32,1346281.75,2095526.16,6574273.8,545264.55
8187,2.36,Florida,South,0,Married,Female,67,55+,Pre-Retirees,9490616.55,6,1438057.67,669463.52,2468044.99,3689446.92,1225603.45
8188,2.36,Virginia,South,0,Married,Female,67,55+,Pre-Retirees,7734334.8,6,2791457.51,755651.71,1939384.51,613567.47,1634273.6
8190,3.27,Oklahoma,South,0,Single,Male,67,55+,Second Chance Retirees,4376521,7,4004.02,681096.03,645649.9,2248422.51,797348.54
8191,3,Connecticut,Northeast,0,Divorced,Male,67,55+,Second Chance Retirees,3206079.65,8,385547.34,290609.96,494142.17,1568027.34,467752.84
8192,3,Wisconsin,Midwest,0,Divorced,Male,67,55+,Second Chance Retirees,1938588.24,8,479611.29,368417.56,319107.36,444277.18,327174.85
8193,2.18,Pennsylvania,Northeast,0,Married,Male,67,55+,Pre-Retirees,7377085.36,7,1323601.34,494953.06,1279845.96,3388679.42,890005.58
8194,2.18,Massachusetts,Northeast,0,Married,Male,67,55+,Pre-Retirees,4173366.04,7,1274115.4,208710.15,1601342.5,794529.22,294668.77
8195,3.5,Ohio,Midwest,0,Single,Male,67,55+,Second Chance Retirees,6213637.88,6,320376.14,615775.96,2532842.4,2399624.7,345018.68
8196,2.23,Michigan,Midwest,0,Married,Male,67,55+,Pre-Retirees,7335818.5,8,1034812.65,25011.67,1312325.16,3882776.1,1080892.92
8198,2.9,California,West,0,Married,Male,67,55+,Pre-Retirees,6676165.38,6,805627.43,925477.61,3022896.61,1014212.16,907951.57
8199,2.73,Florida,South,0,Married,Male,67,55+,Pre-Retirees,5176490.09,8,1713749.11,99526.5,2353136.95,673431.28,336646.25
8200,3.64,California,West,0,Divorced,Male,67,55+,Second Chance Retirees,2551522.43,8,696058.58,7448.38,1000488.68,504627.97,342898.82
8202,3.23,Wyoming,West,0,Divorced,Male,67,55+,Second Chance Retirees,3222898.49,8,887389.57,356056.48,1365650.68,407094.27,206707.49
8203,2.32,California,West,0,Married,Male,67,55+,Pre-Retirees,7500755.19,7,468367.66,944208.72,1422097,4190330.23,475751.58
8204,3.37,Pennsylvania,Northeast,0,Single,Male,67,55+,Second Chance Retirees,5543736.87,7,829381.55,53382.05,2448570.66,1346452.85,865949.76
8205,1.68,Kentucky,South,0,Married,Male,67,55+,Pre-Retirees,6540245.08,8,2075690.32,580644.85,261870.71,2409154.68,1212884.52
8206,2.33,Nebraska,Midwest,0,Married,Male,67,55+,Pre-Retirees,9096953.55,7,329618.76,1139981.98,2683916.73,4742874.74,200561.34
8212,3.11,Oregon,West,0,Single,,67,55+,Second Chance Retirees,10234623.09,5,1528221.71,409877.09,3366729.17,4486053.78,443741.34
8216,2.36,Florida,South,0,Married,Female,68,55+,Pre-Retirees,12603916.91,6,1062382.84,859964.41,4831557.68,5364546.22,485465.76
8217,2.36,Minnesota,Midwest,0,Married,Female,68,55+,Pre-Retirees,9597708.05,6,43644.93,1619304.52,4379360.73,2476481.53,1078916.34
8221,2.36,Maine,Northeast,0,Married,Female,68,55+,Pre-Retirees,11280683.04,6,665119.35,705356.5,1504261.89,7003879.08,1402066.22
8223,2.36,Pennsylvania,Northeast,0,Married,Female,68,55+,Pre-Retirees,5654545.41,6,601007.1,907260.87,1220783.05,1359845.51,1565648.88
8224,2.36,Nevada,West,0,Married,Female,68,55+,Pre-Retirees,9422872.62,6,2716009.17,1835190.49,323320.98,3386194.91,1162157.07
8225,2.36,California,West,0,Married,Female,68,55+,Pre-Retirees,7064088.4,6,1770157.58,686125.07,4211625.41,81255.28,314925.06
8226,2.36,Colorado,West,0,Married,Female,68,55+,Pre-Retirees,12271228.82,6,2734333.06,1017616.39,3462445.96,5019534.37,37299.04
8227,2.36,Maine,Northeast,0,Married,Female,68,55+,Pre-Retirees,12471604.71,6,3133005.03,1180861.72,4731359.26,2775804.6,650574.1
8228,2.36,Florida,South,0,Married,Female,68,55+,Pre-Retirees,11220882.37,6,411447.25,386367.88,3249950,5793687.99,1379429.25
8230,3.54,Maryland,Northeast,0,Single,Male,68,55+,Second Chance Retirees,6851028.23,8,1520136.63,813593.76,2249633.13,2184969.95,82694.76
8232,2.74,Maryland,Northeast,0,Married,Male,68,55+,Pre-Retirees,6875662.43,8,1470068.12,714122.82,2794244.54,1493347.32,403879.63
8234,3.6,Maryland,Northeast,5,Single,Male,68,55+,Second Chance Retirees,6918693.35,7,428700.17,156633.61,2672326.71,3247279.4,413753.46
8235,3,California,West,5,Single,Male,68,55+,Second Chance Retirees,7806374.21,8,1389678.26,681086.95,2349868.9,3115059.29,270680.81
8236,2.5,Maryland,Northeast,5,Married,Male,68,55+,Pre-Retirees,6143852.71,8,2346708.75,836741.57,1787931.48,897030.45,275440.46
8238,3.08,Montana,West,5,Divorced,Male,68,55+,Second Chance Retirees,3423234.47,8,42783.42,267883.88,1314923.22,1309312.16,488331.79
8239,3.43,Massachusetts,Northeast,5,Single,Male,68,55+,Second Chance Retirees,5560054.82,7,1434816.68,799494.98,471692.61,2447993.81,406056.74
8241,2.38,California,West,1,Married,Male,68,55+,Pre-Retirees,8931320.12,7,1920375.48,933337.89,89097.47,4798056.31,1190452.97
8244,2.26,California,West,1,Married,Male,68,55+,Pre-Retirees,7830942.91,8,972867.67,1166179.25,1743592.03,3800095.6,148208.36
8245,1.8,California,West,1,Married,Male,68,55+,Pre-Retirees,5061537.94,8,894592.36,888345.37,2159746.99,583327.18,535526.04
8246,2.36,Oregon,West,1,Married,Female,68,55+,Pre-Retirees,8495150.23,6,484424.18,1201010.43,2557790.91,2878184.28,1373740.43
8247,2.36,Indiana,Midwest,4,Married,Female,68,55+,Pre-Retirees,6371040.68,6,2664464.03,307673.12,1117763.71,859838.8,1421301.02
8249,2.36,Virginia,South,4,Married,Female,68,55+,Pre-Retirees,14984009.17,6,3235263.03,220135.41,4695238.83,5276213.28,1557158.62
